   ALL_TARGET   ALL_PREDICTED
   9.4646272659  11.2660655975
  12.9184064865  13.7601518631
  11.5485229492  10.7700748444
  16.6898403168  14.6985425949
  11.7357616425   9.3561954498
   8.1225109100   9.2631845474
  11.2740411758  11.9709339142
  13.7938013077  12.2703838348
  13.2931957245  10.7517595291
  10.4715547562  10.3775262833
  11.4924497604  12.2772388458
  16.6289978027  12.3094873428
  14.0477247238  14.3809251785
  12.8036260605  10.7885532379
   8.9102897644   9.3150901794
   8.3428897858   6.7176747322
   5.6144804955   5.9957075119
   5.7111687660   5.3965525627
   5.6333265305   6.3590822220
   8.8327302933  12.9639120102
  15.8988800049  15.5973987579
  12.1272525787  17.3481483459
  20.8917121887  22.1336059570
  16.0884552002  15.3152332306
  10.2745866776   7.3554978371
   7.6923365593  10.6763086319
   8.6778154373   6.3447332382
   6.6554026604   6.2334985733
   8.2497701645   8.6875534058
   7.9247918129   8.2219753265
  10.6060838699  10.5427169800
   8.5829257965   7.8971238136
   8.6494064331   9.2055015564
  10.2840824127   7.6059308052
   6.8343501091   7.2771587372
   6.7894763947   7.5559325218
   6.9424386024   8.3098316193
  10.4394302368   8.2124710083
   6.9767756462   6.1149649620
   5.9890489578   6.8111872673
   7.6778512001   7.7539587021
   6.5950031281   6.5613017082
   6.1589946747   5.8995933533
   6.0391921997   5.5760626793
   7.6819963455   7.3274216652
   5.7167334557   5.7520952225
   4.9425587654   4.6774473190
   5.4950537682   5.4522194862
   6.0513625145   6.9464082718
   6.9602308273   7.1055274010
   7.3453025818   7.5952148438
   8.2039308548  13.6943521500
  11.1693754196   6.9868001938
   6.3844881058   6.1216220856
   6.3117218018   7.0983424187
   6.4678888321   7.5720968246
   4.8312706947   7.1246881485
   6.5562095642   6.8319869041
   5.3147859573   4.9670109749
   6.3775253296   5.6835856438
   5.6420493126   5.8221187592
   8.4825582504   9.2947845459
   7.5360851288   6.5717678070
   6.2661323547  10.4484786987
   9.5721826553   7.1907396317
   6.9503517151   9.7842721939
  10.8144674301   9.1676969528
   9.6072549820  10.8858747482
   8.1133003235   5.7607216835
   7.1680159569  10.9221763611
   9.8331108093  11.2042551041
  11.3358306885  10.7666006088
   8.7205333710  10.6494340897
  11.8413820267   8.9329862595
   7.1770133972   7.7152776718
   9.3807163239   8.5308399200
   8.3333530426   8.9613981247
   9.1502799988  12.1385879517
  12.8576650620  13.2053413391
  15.2195291519  15.6976776123
  16.4618721008  13.7564268112
  21.1026306152  20.7727680206
  14.0270786285  10.3810892105
  10.2949476242   7.8213315010
   7.3885378838   8.2526416779
   9.5932769775  10.7488679886
  10.1359624863  10.5546007156
   9.8738288879   8.0934619904
   6.0804967880   6.2961363792
  12.7093734741  12.1574258804
  12.0194683075  10.8246765137
   9.8044872284   9.4597024918
   9.4401788712  15.4993581772
  15.9156150818  14.9166994095
  11.0930347443   8.0479631424
   7.3679785728   7.9448947906
   8.9348773956  10.1545515060
  12.9507961273  11.2064256668
  11.3817873001  10.7526531219
   8.5395069122   9.0263099670
  10.1275215149  10.7908649445
   9.6966257095   9.1075744629
   8.3728609085  10.9178028107
  13.5682544708  17.7655696869
  17.5717239380  15.9203500748
  10.4953298569   6.5257272720
   6.1582069397   7.6673588753
   7.1339807510   6.5499906540
   6.9621229172   8.1484975815
   9.6281814575   9.9124174118
   8.8461341858   8.8724231720
   6.3638586998   6.9013261795
   8.7356510162   8.6380014420
   6.6511278152   7.2113595009
   6.2624835968   8.6386880875
  11.7207908630  12.0343322754
  14.5339307785  19.8996849060
  20.7251815796  15.5773591995
  16.1086025238  16.2145595551
  16.2007408142  14.1260204315
  13.9908237457  12.6695146561
  12.0905618668  13.6848039627
  15.1819620132  17.0046615601
  19.3087673187  17.2231369019
  18.2978610992  17.2662849426
  20.1871509552  18.0003166199
  19.5048274994  16.5939235687
  18.6692943573  18.7746944427
  15.7081232071  16.0387058258
  14.7989015579  11.9645175934
  11.9606666565   9.1016893387
   8.4861536026   7.5207424164
   7.3221120834   7.6349520683
   8.8635349274  11.1226015091
  12.2822589874  13.9009990692
  14.2972040176  18.6430492401
  20.1139469147  17.0914440155
  14.6093702316  10.7140035629
  10.4497919083   9.8812942505
  10.9935007095   7.7021384239
   6.8770093918   8.3963127136
   7.8423037529   9.1331567764
  11.2765130997  11.7979164124
  11.9995012283  15.6943292618
  15.0479078293  12.0741386414
   9.5281448364   9.8136157990
  12.5003938675  18.6871814728
  25.2022628784  19.0414676666
  18.8882980347  16.1262054443
  17.2253093719  16.0016078949
  23.7665596008  14.6442422867
  11.3877058029  12.0841922760
  13.0373468399  15.2990512848
  19.1543388367  15.8993062973
  12.9347705841   9.3411293030
   8.3686408997   9.0308265686
   9.1397752762   7.3500699997
   8.5522117615   7.5042490959
   5.4484362602   5.6352267265
   5.0116457939   8.1123762131
  22.3761520386  19.5477809906
  13.5590963364  10.3453140259
   8.7217273712   7.7364382744
   8.5598735809   7.5379657745
   7.9983129501   9.1009044647
   9.5636835098   8.9272890091
  11.1170225143  11.0311136246
  12.6108942032   9.8197488785
   9.2912797928   9.0109233856
   9.2452592850   7.5901713371
   7.1102461815   8.5467824936
   9.1271772385  11.5855169296
   9.3234739304   8.4389944077
  16.2347011566  19.1573486328
  18.1050682068  20.7691287994
  11.7082281113  10.0878229141
  10.0535850525   6.4791517258
   7.1081495285  17.7048225403
  15.8328819275  11.6724891663
  12.4117326736  10.8637962341
   7.5886082649   6.0331926346
   7.4408383369   6.8842840195
   7.4232497215  10.2324123383
  12.6163530350  12.5898513794
  12.4955844879  10.0926437378
   9.9185857773  10.8847188950
  10.5249433517  10.2311210632
  10.6615819931  11.9851932526
  10.6545877457  11.1848039627
   9.3548498154  10.3254184723
  10.4624214172  10.3746929169
   7.9878697395   8.2525310516
   8.5172843933  10.1809310913
  10.0201997757  11.4762725830
  10.2679023743  10.5568895340
  14.3256368637  19.6166915894
  13.1877536774  17.8200130463
  19.2522830963  13.5845003128
  12.4695863724  11.8405609131
   9.1759090424   8.0083389282
   8.7286214828   8.5235671997
   9.0500659943   8.6174154282
   9.3113803864   9.3739061356
   8.2839546204   7.0185923576
   8.2967557907   9.0362367630
   8.9287414551  10.2743234634
  14.0171241760  18.2775154114
  16.8476142883  15.6952610016
  13.3089809418  13.9704933167
  14.0583171844  12.6375608444
  10.3467254639  10.2620620728
  13.3646192551  14.0512323380
  12.3956232071  10.5960445404
  10.8401832581  12.6235971451
  11.8616027832   9.6865119934
  10.1234312057  13.6237812042
  22.0816993713  17.7436237335
  23.1971073151  20.3745498657
  11.9271173477  12.4012947083
  10.6819868088   9.0841960907
   7.4883313179   7.7820653915
  12.3634786606  11.7861652374
  14.8132686615  16.3272686005
  12.0753679276  10.1166381836
   8.6149559021   8.9353113174
   9.5823936462  11.1960296631
  13.8687477112  20.5772571564
  26.0921840668  19.3261299133
  11.3741846085  10.0010890961
   9.0588283539   7.6844244003
   7.8727355003   9.3359527588
  13.4688396454  14.5793828964
  15.3380289078  20.7180137634
  16.1681461334  12.8146657944
  11.1778726578  11.2762937546
  13.4871673584  17.0060710907
  15.8971624374  16.9245185852
  13.4840202332  15.1190185547
  17.5941162109  24.6501007080
  25.8514881134  21.7479534149
  16.7706336975  17.6379947662
  20.8075904846  21.1994037628
  15.9606828690   8.5515804291
  10.4684362411  10.0336523056
   6.8379955292   9.4497261047
  14.7579574585  23.2690753937
  18.0864601135   9.6627359390
   7.3013076782   8.2252750397
   9.3752021790   9.7367410660
   9.9934587479   9.5979185104
  12.1672449112  14.1657009125
  14.0115861893  13.9985694885
  15.4740991592  18.2010593414
  23.0825214386  19.1703357697
  15.2934656143  11.2188253403
  12.8993940353  13.2950067520
  17.2669467926  14.5644845963
   7.9359312057   8.1071538925
   8.2244291306   8.8992519379
  10.1474094391   9.9720602036
  11.1999530792  10.5607385635
   7.9560594559   7.3394694328
   6.7971434593   8.0170793533
   8.2727794647   8.7428274155
   9.4222183228   8.9647865295
   8.3447113037   7.0670804977
   9.8334989548  14.9741926193
  11.7357692719   9.7485599518
   9.1359825134  12.2496995926
  14.8094549179  12.7509059906
  11.4534835815   8.0300207138
   8.0359048843  14.0721206665
  22.4683933258  16.9350128174
  10.4453573227  10.9877614975
  11.8127784729  10.4570341110
  10.5481166840  14.8504276276
  14.9529027939  17.4105567932
  19.9132022858  22.0868778229
  21.1541080475  14.2848796844
   9.9420709610  10.9988212585
   8.9363603592   9.0324735641
   7.7551403046   7.2328834534
   8.2240409851   7.3085718155
   7.7646508217   6.9500145912
   5.8966221809   8.6808404922
   9.1637668610   8.8787784576
  11.0819759369  13.3140068054
   9.6096429825   7.9633188248
   8.8700141907   9.7237052917
   7.8920187950   8.5403175354
  11.6208267212  10.1700839996
  11.0201911926  13.3450088501
  13.8870067596  12.4955921173
   9.7270078659   9.6718254089
   8.9838342667   9.5226306915
  15.1687812805  17.1135692596
  19.9972190857  15.5887670517
  17.1168975830  19.4891452789
  22.5262069702  10.3307256699
   7.3553433418   9.1446762085
   9.3184070587  13.3451957703
  12.2360239029   8.8682737350
   8.3352088928   6.9369339943
   6.9066767693   7.9524536133
   9.0277519226  11.6364898682
  14.5767059326  13.2101144791
   9.0775823593   7.0079865456
  10.2030696869  11.4448499680
   9.5329284668   8.0554237366
   8.4356298447   8.5142259598
  10.2531356812  10.3547096252
  12.6801424026  14.8274173737
  11.5875291824  12.2839317322
  13.7217416763  13.9515190125
  12.3374109268  10.5907802582
  12.3759384155  13.8085613251
  10.4627628326   9.0146512985
   9.8225002289   9.8097448349
   9.5063753128  11.3143358231
   9.6138296127   9.5468444824
   6.4102687836   7.8731389046
   8.7982416153   6.4352836609
   6.2960023880   6.2823495865
   6.3732652664   6.5527906418
   6.3222150803   6.2980880737
   7.0000138283   6.6962389946
   6.2168645859   6.5047774315
   8.9197273254   9.8081655502
  11.6849203110  14.9602794647
  10.5257987976   9.0964565277
  10.4949655533  10.5399141312
   8.2447490692   8.1301193237
   9.0649814606   8.8179101944
   6.8062548637   6.4643778801
   7.5595908165   8.4315395355
   7.4691872597   6.7168216705
   8.2614974976   8.9415245056
  12.3225784302  20.1541423798
  23.9488868713  26.0990085602
  22.4844360352  16.5868053436
  10.8811693192   9.8213138580
   8.6072015762   8.1133956909
   9.9416694641  10.5621948242
  10.1750202179   8.7887315750
   6.9831895828   6.5043711662
   9.9113254547  17.3291530609
  14.4160652161  14.9204807281
  13.9937295914  10.7891464233
   9.7266464233   8.4900360107
  10.9735975266  11.7500696182
  12.8424530029  12.4803256989
  16.8022747040  26.7911872864
  27.5681304932  21.0939540863
  18.8887443542  13.3733129501
  10.3659868240  16.6831474304
  21.0307693481  19.8030624390
  18.9291629791  13.4745407104
  10.6871929169  18.9159717560
  18.3846874237  12.0035734177
   9.9441642761  10.9663267136
  10.1969013214  11.2900514603
  13.1791353226  20.8457603455
  19.2818412781  14.7287216187
  11.0764408112  10.0327739716
   9.9452495575   7.5556774139
   9.8577985764  15.4434242249
  12.8839178085  12.7725381851
  12.8377227783  11.0324697495
   8.2018489838   8.3789730072
   8.1618766785   7.5712471008
   7.9572634697   9.8851375580
  12.0719394684  18.2648410797
  23.4193592072  18.5675964355
  21.4944934845  21.9324989319
  26.2045307159  22.5031032562
  16.9139595032  17.9062175751
  16.4559497833  14.8218059540
  15.2021284103  16.9456043243
  20.4729499817  19.2071876526
  19.5289726257  12.8181943893
  16.2017192841  14.4368810654
  11.1416187286  10.4392023087
  17.9162731171  17.2758674622
  11.1307630539  11.5484237671
  13.4718980789  16.8899040222
  11.7736701965   8.5337257385
   9.4898004532  10.4072971344
  10.2469539642   8.4605302811
   9.4113159180   8.0406646729
   6.5315909386   6.1263952255
   6.9823737144   9.7812948227
   9.7915515900   8.8775300980
   7.1279282570   5.8698320389
   7.6342139244   9.9077997208
   9.0895347595   6.8250441551
  11.4477472305  15.5205478668
  21.7106094360  22.2430915833
  20.5813999176  18.7700538635
  19.8809356689  25.2027034760
  20.2982730865  12.7031421661
  11.9386787415  17.7827720642
  22.1803913116  18.1728000641
  15.7777729034  15.1545000076
  15.5012960434  12.0341310501
   9.2226152420   8.1309776306
   7.7672748566  10.6114377975
  11.1010103226  12.0862607956
  16.1401748657  17.1276073456
  14.8317813873  13.5173625946
   9.0713729858   8.5666103363
  10.4916315079  12.9539546967
  11.4976921082   8.5478906631
  13.3160133362  13.6916065216
  12.5990781784  11.0969486237
  11.1790990829  11.5964488983
   9.0930337906  12.4446010590
  15.6448240280  11.9301967621
   9.5348358154   9.0000448227
   7.8200111389   9.8148832321
  10.3099708557  15.0977649689
  12.5543918610   9.7712202072
   9.6443967819  10.4016323090
   9.7912664413   9.3482742310
   8.9971981049   8.0249032974
   7.9078898430   7.6317629814
   7.9915351868   8.8847713470
   6.7397437096  15.4855060577
  14.4686183929  12.3107767105
  12.1755523682  11.4569025040
  14.6465339661  12.3546419144
  13.4993524551  12.6814088821
   8.7135334015   9.7726583481
  13.6573915482   8.7857809067
   9.6584606171   9.8767890930
   8.9240751266   8.6791458130
  10.6481857300  12.0431394577
  12.8204660416  12.6614160538
  11.5797624588  10.9442644119
  10.7778692245  12.6981735229
  10.2126674652   8.5056066513
   9.6711740494  10.3730630875
   8.6386241913   7.1836943626
   7.5755858421   6.2559294701
   6.1914215088   6.3565707207
   7.6859540939   7.1864480972
   9.2980327606   8.8497552872
   6.5752067566   7.2740297318
  10.0433578491  15.3713264465
  15.7740459442  15.0480651855
   8.8180761337   6.5469846725
   7.8377280235   6.9935741425
   6.4576354027   5.7641596794
   5.3409886360   5.8615450859
   7.7791814804   5.8845052719
   5.2382287979   7.3648896217
   7.9165868759  12.3602409363
  12.0971727371  13.0592174530
  12.2988414764   9.4133930206
   8.8130636215  10.7209043503
  10.1353034973   9.7024383545
   9.2535629272  11.3634681702
  11.5621824265  12.5766525269
   8.3025150299   8.3265886307
   8.5478696823  10.1225919724
  13.4554939270  13.3635463715
  17.1989059448  23.4683570862
  18.3708248138  11.9095296860
   8.8134727478   9.9438047409
   8.2684478760   7.4443292618
   9.4547061920  11.6556224823
  12.3800086975  11.7028512955
   9.7734909058  12.1997642517
  10.5613079071  14.7278776169
  15.9074525833  19.7105407715
  15.4920530319  15.7276878357
  15.9230651855  15.4660015106
  13.2623586655   9.9954385757
  12.9327030182  16.4231967926
  15.4729242325  16.6518726349
  20.5411911011  19.6310768127
  19.6972885132  18.9566764832
  11.0957155228   7.5704960823
   8.6807136536   9.1859579086
   9.8732032776  10.0387649536
  12.1542396545  12.5161466599
   7.8227133751  10.0295305252
  18.3299884796  15.7832937241
  11.6324157715  11.3289785385
  10.5762643814  13.5934123993
  11.0939731598  11.2123537064
  12.0099277496   8.9225397110
  10.2265233994  13.7607269287
  15.5100383759  17.0674934387
  16.9155807495  16.8322048187
  18.6803512573  16.7247676849
  13.5333871841  11.8052129745
  11.9547662735  14.8734426498
  22.6147212982  23.7164478302
  21.4174880981  20.2961921692
  14.5273942947  10.7145261765
  12.2327337265  10.0890846252
   9.8786306381   9.6698551178
  11.9762830734   9.1799421310
   8.0147361755   6.7107520103
   7.0844454765   8.1383943558
   9.0919952393  10.6147079468
  12.7520332336  13.8448228836
  16.1978359222  16.0533542633
  17.8001728058  14.8820362091
  11.9695739746  11.8476581573
  13.7344198227  11.6419487000
   9.8977661133   9.0225067139
  11.0201740265  12.0899629593
  11.2200880051   8.5459566116
   9.6554059982   9.6525688171
   9.8612680435  12.5047416687
  14.5081796646  18.3805694580
  12.0808153152  10.4962692261
  13.3977775574  11.9305915833
   8.1301259995   8.6374921799
  12.5789318085  14.9117174149
